| Kernel Combination                                              |   Initialization Number |   Epoch Number |   Training Loss |
| periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            200 |         6.3035  |
| periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            300 |         5.39676 |
| periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            400 |         4.67518 |
| periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            500 |         4.23945 |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |              0 |        95.0692  |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            100 |        14.8358  |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            200 |        10.8464  |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            300 |         8.85675 |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            400 |         7.61748 |
| periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            500 |         6.81467 |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |              0 |        82.429   |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            100 |        13.996   |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            200 |        10.4777  |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            300 |         8.81507 |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            400 |         7.77096 |
| periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            500 |         7.03454 |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |              0 |        64.7952  |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |            100 |        11.2907  |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |            200 |         8.5701  |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |            300 |         7.26304 |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |            400 |         6.42464 |
| periodic + periodic + periodic * periodic * periodic + SE       |                       1 |            500 |         5.83659 |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |              0 |       109.483   |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |            100 |        17.788   |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |            200 |        13.1136  |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |            300 |        10.8965  |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |            400 |         9.50239 |
| periodic + periodic + periodic * periodic * periodic * SE       |                       1 |            500 |         8.51948 |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |              0 |        62.6916  |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |            100 |        10.9877  |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |            200 |         8.33713 |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |            300 |         7.05412 |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |            400 |         6.25751 |
| periodic + periodic * periodic + periodic * periodic + SE       |                       1 |            500 |         5.72742 |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |              0 |       110.731   |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |            100 |        17.2885  |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |            200 |        12.4104  |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |            300 |        10.0442  |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |            400 |         8.5813  |
| periodic + periodic * periodic + periodic * periodic * SE       |                       1 |            500 |         7.59678 |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |              0 |       101.11    |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |            100 |        16.9389  |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |            200 |        12.4329  |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |            300 |        10.2848  |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |            400 |         8.97657 |
| periodic + periodic * periodic * periodic + periodic * SE       |                       1 |            500 |         8.10212 |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |              0 |        81.624   |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |            100 |        13.906   |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |            200 |        10.481   |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |            300 |         8.87031 |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |            400 |         7.86492 |
| periodic + periodic * periodic * periodic * periodic + SE       |                       1 |            500 |         7.14459 |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |              0 |       146.217   |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |            100 |        22.9335  |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |            200 |        16.5517  |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |            300 |        13.5812  |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |            400 |        11.7873  |
| periodic + periodic * periodic * periodic * periodic * SE       |                       1 |            500 |        10.5717  |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |              0 |        89.8059  |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |            100 |        14.575   |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |            200 |        10.873   |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |            300 |         9.15166 |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |            400 |         8.10188 |
| periodic * periodic + periodic * periodic + periodic * SE       |                       1 |            500 |         7.38076 |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |              0 |        82.0689  |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |            100 |        14.2874  |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |            200 |        10.7248  |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |            300 |         9.0576  |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |            400 |         8.03264 |
| periodic * periodic + periodic * periodic * periodic + SE       |                       1 |            500 |         7.3223  |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |              0 |       127.94    |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |            100 |        20.5438  |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |            200 |        15.0805  |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |            300 |        12.5387  |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |            400 |        10.9872  |
| periodic * periodic + periodic * periodic * periodic * SE       |                       1 |            500 |         9.92069 |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |              0 |       119.544   |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |            100 |        19.5776  |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |            200 |        14.503   |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |            300 |        12.1346  |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |            400 |        10.6813  |
| periodic * periodic * periodic + periodic * periodic * SE       |                       1 |            500 |         9.67629 |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |              0 |       117.051   |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |            100 |        19.3554  |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |            200 |        14.3856  |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |            300 |        12.0579  |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |            400 |        10.6244  |
| periodic * periodic * periodic * periodic + periodic * SE       |                       1 |            500 |         9.63011 |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |              0 |       121.041   |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |            100 |        19.7992  |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |            200 |        14.6203  |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |            300 |        12.1929  |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |            400 |        10.7009  |
| periodic * periodic * periodic * periodic * periodic + SE       |                       1 |            500 |         9.66985 |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |              0 |       222.755   |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |            100 |        35.191   |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |            200 |        25.5596  |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |            300 |        21.0404  |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |            400 |        18.2537  |
| periodic * periodic * periodic * periodic * periodic * SE       |                       1 |            500 |        16.3187  |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |              0 |        56.7655  |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |            100 |         8.71858 |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |            200 |         6.73848 |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |            300 |         5.82436 |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |            400 |         5.26617 |
| periodic + periodic + periodic + periodic + RQ + RQ             |                       1 |            500 |         4.88121 |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |              0 |        57.129   |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |            100 |         7.73316 |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |            200 |         5.43508 |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |            300 |         4.40555 |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |            400 |         3.78273 |
| periodic + periodic + periodic + periodic + RQ * RQ             |                       1 |            500 |         3.34733 |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |              0 |        45.8112  |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |            100 |         7.68621 |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |            200 |         5.26159 |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |            300 |         4.32039 |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |            400 |         3.6501  |
| periodic + periodic + periodic + periodic * RQ + RQ             |                       1 |            500 |         3.21708 |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |              0 |        59.4695  |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |            100 |         9.65079 |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |            200 |         6.53721 |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |            300 |         5.25869 |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |            400 |         4.50023 |
| periodic + periodic + periodic + periodic * RQ * RQ             |                       1 |            500 |         3.96567 |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |              0 |        51.865   |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |            100 |         8.97157 |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |            200 |         6.95948 |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |            300 |         6.01764 |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |            400 |         5.43678 |
| periodic + periodic + periodic * periodic + RQ + RQ             |                       1 |            500 |         5.03287 |
| periodic + periodic + periodic * periodic + RQ * RQ             |                       1 |              0 |        63.4489  |
| periodic + periodic + periodic * periodic + RQ * RQ             |                       1 |            100 |        10.5591  |
