| Kernel Combination                                                         |   Initialization Number |   Training Loss |
| RQ * RQ + RQ * RQ * SE * SE * SE                                           |                       1 |         9.15981 |
| RQ * RQ * RQ + RQ * SE + SE + SE                                           |                       1 |         5.71999 |
| RQ * RQ * RQ + RQ * SE + SE * SE                                           |                       1 |         6.84987 |
| RQ * RQ * RQ + RQ * SE * SE + SE                                           |                       1 |         6.83455 |
| RQ * RQ * RQ + RQ * SE * SE * SE                                           |                       1 |         9.16029 |
| RQ * RQ * RQ * RQ + SE + SE + SE                                           |                       1 |         5.71624 |
| RQ * RQ * RQ * RQ + SE + SE * SE                                           |                       1 |         6.85266 |
| RQ * RQ * RQ * RQ + SE * SE * SE                                           |                       1 |         9.15352 |
| RQ * RQ * RQ * RQ * SE + SE + SE                                           |                       1 |         6.84137 |
| RQ * RQ * RQ * RQ * SE + SE * SE                                           |                       1 |         9.1586  |
| RQ * RQ * RQ * RQ * SE * SE + SE                                           |                       1 |         9.11764 |
| RQ * RQ * RQ * RQ * SE * SE * SE                                           |                       1 |        16.1052  |
| RQ + RQ + RQ + SE + SE + SE + SE                                           |                       1 |         8.04474 |
| RQ + RQ + RQ + SE + SE + SE * SE                                           |                       1 |         8.75086 |
| RQ + RQ + RQ + SE + SE * SE * SE                                           |                       1 |         7.67459 |
| RQ + RQ + RQ + SE * SE + SE * SE                                           |                       1 |         6.33913 |
| RQ + RQ + RQ + SE * SE * SE * SE                                           |                       1 |         6.95873 |
| RQ + RQ + RQ * SE + SE + SE + SE                                           |                       1 |         4.62979 |
| RQ + RQ + RQ * SE + SE + SE * SE                                           |                       1 |         5.17536 |
| RQ + RQ + RQ * SE + SE * SE * SE                                           |                       1 |         5.91698 |
| RQ + RQ + RQ * SE * SE + SE + SE                                           |                       1 |         5.01511 |
| RQ + RQ + RQ * SE * SE + SE * SE                                           |                       1 |         5.74242 |
| RQ + RQ + RQ * SE * SE * SE + SE                                           |                       1 |         5.7051  |
| RQ + RQ + RQ * SE * SE * SE * SE                                           |                       1 |         6.89952 |
| RQ + RQ * RQ + SE + SE + SE + SE                                           |                       1 |         4.5536  |
| RQ + RQ * RQ + SE + SE + SE * SE                                           |                       1 |         5.00555 |
| RQ + RQ * RQ + SE + SE * SE * SE                                           |                       1 |         5.69949 |
| RQ + RQ * RQ + SE * SE + SE * SE                                           |                       1 |         5.68976 |
| RQ + RQ * RQ + SE * SE * SE * SE                                           |                       1 |         6.8533  |
| RQ + RQ * RQ * SE + SE + SE + SE                                           |                       1 |         5.0091  |
| RQ + RQ * RQ * SE + SE + SE * SE                                           |                       1 |         5.69686 |
| RQ + RQ * RQ * SE + SE * SE * SE                                           |                       1 |         6.84998 |
| RQ + RQ * RQ * SE * SE + SE + SE                                           |                       1 |         5.69029 |
| RQ + RQ * RQ * SE * SE + SE * SE                                           |                       1 |         6.85076 |
| RQ + RQ * RQ * SE * SE * SE + SE                                           |                       1 |         6.83471 |
| RQ + RQ * RQ * SE * SE * SE * SE                                           |                       1 |         9.16153 |
| RQ * RQ + RQ * SE + SE + SE + SE                                           |                       1 |         5.05377 |
| RQ * RQ + RQ * SE + SE + SE * SE                                           |                       1 |         5.69611 |
| RQ * RQ + RQ * SE + SE * SE * SE                                           |                       1 |         6.84873 |
| RQ * RQ + RQ * SE * SE + SE + SE                                           |                       1 |         5.69045 |
| RQ * RQ + RQ * SE * SE + SE * SE                                           |                       1 |         6.85018 |
| RQ * RQ + RQ * SE * SE * SE + SE                                           |                       1 |         6.8345  |
| RQ * RQ + RQ * SE * SE * SE * SE                                           |                       1 |         9.16011 |
| RQ * RQ * RQ + SE + SE + SE + SE                                           |                       1 |         5.04682 |
| RQ * RQ * RQ + SE + SE + SE * SE                                           |                       1 |         5.69939 |
| RQ * RQ * RQ + SE + SE * SE * SE                                           |                       1 |         6.84999 |
| RQ * RQ * RQ + SE * SE + SE * SE                                           |                       1 |         6.83503 |
| RQ * RQ * RQ + SE * SE * SE * SE                                           |                       1 |         9.1562  |
| RQ * RQ * RQ * SE + SE + SE + SE                                           |                       1 |         5.71254 |
| RQ * RQ * RQ * SE + SE + SE * SE                                           |                       1 |         6.85257 |
| RQ * RQ * RQ * SE + SE * SE * SE                                           |                       1 |         9.15381 |
| RQ * RQ * RQ * SE * SE + SE + SE                                           |                       1 |         6.84067 |
| RQ * RQ * RQ * SE * SE + SE * SE                                           |                       1 |         9.15837 |
| RQ * RQ * RQ * SE * SE * SE + SE                                           |                       1 |         9.11704 |
| RQ * RQ * RQ * SE * SE * SE * SE                                           |                       1 |        16.1104  |
| RQ + RQ + SE + SE + SE + SE + SE                                           |                       1 |         9.50701 |
| RQ + RQ + SE + SE + SE + SE * SE                                           |                       1 |         9.02726 |
| RQ + RQ + SE + SE + SE * SE * SE                                           |                       1 |         7.81453 |
| RQ + RQ + SE + SE * SE + SE * SE                                           |                       1 |         6.41463 |
| RQ + RQ + SE + SE * SE * SE * SE                                           |                       1 |         7.04695 |
| RQ + RQ + SE * SE + SE * SE * SE                                           |                       1 |         6.43621 |
| RQ + RQ + SE * SE * SE * SE * SE                                           |                       1 |         7.64113 |
| RQ + RQ * SE + SE + SE + SE + SE                                           |                       1 |         4.54659 |
| RQ + RQ * SE + SE + SE + SE * SE                                           |                       1 |         5.03418 |
| RQ + RQ * SE + SE + SE * SE * SE                                           |                       1 |         5.75033 |
| RQ + RQ * SE + SE * SE + SE * SE                                           |                       1 |         5.71002 |
| RQ + RQ * SE + SE * SE * SE * SE                                           |                       1 |         6.89283 |
| RQ + RQ * SE * SE + SE + SE + SE                                           |                       1 |         5.00753 |
| RQ + RQ * SE * SE + SE + SE * SE                                           |                       1 |         5.70009 |
| RQ + RQ * SE * SE + SE * SE * SE                                           |                       1 |         6.86036 |
| RQ + RQ * SE * SE * SE + SE + SE                                           |                       1 |         5.69023 |
| RQ + RQ * SE * SE * SE + SE * SE                                           |                       1 |         6.85466 |
| RQ + RQ * SE * SE * SE * SE + SE                                           |                       1 |         6.83594 |
| RQ + RQ * SE * SE * SE * SE * SE                                           |                       1 |         9.17122 |
| RQ * RQ + SE + SE + SE + SE + SE                                           |                       1 |         4.60596 |
| RQ * RQ + SE + SE + SE + SE * SE                                           |                       1 |         5.00605 |
| RQ * RQ + SE + SE + SE * SE * SE                                           |                       1 |         5.69718 |
| RQ * RQ + SE + SE * SE + SE * SE                                           |                       1 |         5.68934 |
| RQ * RQ + SE + SE * SE * SE * SE                                           |                       1 |         6.85232 |
| RQ * RQ + SE * SE + SE * SE * SE                                           |                       1 |         6.83596 |
| RQ * RQ + SE * SE * SE * SE * SE                                           |                       1 |         9.15561 |
| RQ * RQ * SE + SE + SE + SE + SE                                           |                       1 |         5.04232 |
| RQ * RQ * SE + SE + SE + SE * SE                                           |                       1 |         5.69946 |
| RQ * RQ * SE + SE + SE * SE * SE                                           |                       1 |         6.85003 |
| RQ * RQ * SE + SE * SE + SE * SE                                           |                       1 |         6.83494 |
| RQ * RQ * SE + SE * SE * SE * SE                                           |                       1 |         9.15717 |
| RQ * RQ * SE * SE + SE + SE + SE                                           |                       1 |         5.71188 |
| RQ * RQ * SE * SE + SE + SE * SE                                           |                       1 |         6.85254 |
| RQ * RQ * SE * SE + SE * SE * SE                                           |                       1 |         9.15463 |
| RQ * RQ * SE * SE * SE + SE + SE                                           |                       1 |         6.84009 |
| RQ * RQ * SE * SE * SE + SE * SE                                           |                       1 |         9.1587  |
| RQ * RQ * SE * SE * SE * SE + SE                                           |                       1 |         9.11636 |
| RQ * RQ * SE * SE * SE * SE * SE                                           |                       1 |        16.1158  |
| RQ + SE + SE + SE + SE + SE + SE                                           |                       1 |        11.0163  |
| RQ + SE + SE + SE + SE + SE * SE                                           |                       1 |         8.8343  |
| RQ + SE + SE + SE + SE * SE * SE                                           |                       1 |         7.74233 |
| RQ + SE + SE + SE * SE + SE * SE                                           |                       1 |         6.41213 |
| RQ + SE + SE + SE * SE * SE * SE                                           |                       1 |         7.06072 |
| RQ + SE + SE * SE + SE * SE * SE                                           |                       1 |         6.45149 |
| RQ + SE + SE * SE * SE * SE * SE                                           |                       1 |         7.67491 |
| RQ + SE * SE + SE * SE + SE * SE                                           |                       1 |         5.85585 |
| RQ + SE * SE + SE * SE * SE * SE                                           |                       1 |         7.09822 |
| RQ + SE * SE * SE + SE * SE * SE                                           |                       1 |         6.95237 |
| RQ + SE * SE * SE * SE * SE * SE                                           |                       1 |         9.35352 |
| RQ * SE + SE + SE + SE + SE + SE                                           |                       1 |         4.58089 |
| RQ * SE + SE + SE + SE + SE * SE                                           |                       1 |         5.00645 |
| RQ * SE + SE + SE + SE * SE * SE                                           |                       1 |         5.7028  |
| RQ * SE + SE + SE * SE + SE * SE                                           |                       1 |         5.69108 |
| RQ * SE + SE + SE * SE * SE * SE                                           |                       1 |         6.85809 |
| RQ * SE + SE * SE + SE * SE * SE                                           |                       1 |         6.83831 |
| RQ * SE + SE * SE * SE * SE * SE                                           |                       1 |         9.16276 |
| RQ * SE * SE + SE + SE + SE + SE                                           |                       1 |         5.04194 |
| RQ * SE * SE + SE + SE + SE * SE                                           |                       1 |         5.69903 |
| RQ * SE * SE + SE + SE * SE * SE                                           |                       1 |         6.85039 |
| RQ * SE * SE + SE * SE + SE * SE                                           |                       1 |         6.83499 |
| RQ * SE * SE + SE * SE * SE * SE                                           |                       1 |         9.15918 |
| RQ * SE * SE * SE + SE + SE + SE                                           |                       1 |         5.71137 |
| RQ * SE * SE * SE + SE + SE * SE                                           |                       1 |         6.85262 |
| RQ * SE * SE * SE + SE * SE * SE                                           |                       1 |         9.15609 |
| RQ * SE * SE * SE * SE + SE + SE                                           |                       1 |         6.83957 |
| RQ * SE * SE * SE * SE + SE * SE                                           |                       1 |         9.1597  |
| RQ * SE * SE * SE * SE * SE + SE                                           |                       1 |         9.1156  |
| RQ * SE * SE * SE * SE * SE * SE                                           |                       1 |        16.1213  |
| SE + SE + SE + SE + SE + SE + SE                                           |                       1 |        13.9916  |
| SE + SE + SE + SE + SE + SE * SE                                           |                       1 |         8.75479 |
| SE + SE + SE + SE + SE * SE * SE                                           |                       1 |         7.91276 |
| SE + SE + SE + SE * SE + SE * SE                                           |                       1 |         6.6659  |
| SE + SE + SE + SE * SE * SE * SE                                           |                       1 |         7.38189 |
| SE + SE + SE * SE + SE * SE * SE                                           |                       1 |         7.12357 |
| SE + SE + SE * SE * SE * SE * SE                                           |                       1 |         8.69715 |
| SE + SE * SE + SE * SE + SE * SE                                           |                       1 |         6.95564 |
| SE + SE * SE + SE * SE * SE * SE                                           |                       1 |         8.64935 |
| SE + SE * SE * SE + SE * SE * SE                                           |                       1 |         8.5332  |
| SE + SE * SE * SE * SE * SE * SE                                           |                       1 |        11.5255  |
| SE * SE + SE * SE + SE * SE * SE                                           |                       1 |         8.41984 |
| SE * SE + SE * SE * SE * SE * SE                                           |                       1 |        10.9893  |
| SE * SE * SE + SE * SE * SE * SE                                           |                       1 |        10.6986  |
| SE * SE * SE * SE * SE * SE * SE                                           |                       1 |        17.6129  |

